
[MeshData]

UVêî : 14190

UVî‘çÜ0 : { 0.18783, 0.0302454 }
UVî‘çÜ12498 : { 0.204004, 0.0337201 }
UVî‘çÜ12499 : { 0.2066, 0.035104 }
UVî‘çÜ12500 : { 0.204706, 0.0332102 }
UVî‘çÜ12501 : { 0.204004, 0.0337201 }
UVî‘çÜ12502 : { 0.20609, 0.0358059 }
UVî‘çÜ12503 : { 0.2066, 0.035104 }
UVî‘çÜ12504 : { 0.202665, 0.0310917 }
UVî‘çÜ12505 : { 0.204706, 0.0332102 }
UVî‘çÜ12506 : { 0.20349, 0.0308236 }
UVî‘çÜ12507 : { 0.204706, 0.0332102 }
UVî‘çÜ12508 : { 0.202665, 0.0310917 }
UVî‘çÜ12509 : { 0.204004, 0.0337201 }
UVî‘çÜ12510 : { 0.202203, 0.0281782 }
UVî‘çÜ12511 : { 0.20349, 0.0308236 }
UVî‘çÜ12512 : { 0.203071, 0.0281782 }
UVî‘çÜ12513 : { 0.20349, 0.0308236 }
UVî‘çÜ12514 : { 0.202203, 0.0281782 }
UVî‘çÜ12515 : { 0.202665, 0.0310917 }
UVî‘çÜ12516 : { 0.20349, 0.0255327 }
UVî‘çÜ12517 : { 0.202203, 0.0281782 }
UVî‘çÜ12518 : { 0.203071, 0.0281782 }
UVî‘çÜ12519 : { 0.202203, 0.0281782 }
UVî‘çÜ12520 : { 0.20349, 0.0255327 }
UVî‘çÜ12521 : { 0.202665, 0.0252646 }
UVî‘çÜ12522 : { 0.204706, 0.0231463 }
UVî‘çÜ12523 : { 0.202665, 0.0252646 }
UVî‘çÜ12524 : { 0.20349, 0.0255327 }
UVî‘çÜ12525 : { 0.202665, 0.0252646 }
UVî‘çÜ12526 : { 0.204706, 0.0231463 }
UVî‘çÜ12527 : { 0.204004, 0.0226364 }
UVî‘çÜ12528 : { 0.20609, 0.0205505 }
UVî‘çÜ12529 : { 0.204004, 0.0226364 }
UVî‘çÜ12530 : { 0.204706, 0.0231463 }
UVî‘çÜ12531 : { 0.204706, 0.0231463 }
UVî‘çÜ12532 : { 0.2066, 0.0212524 }
UVî‘çÜ12533 : { 0.20609, 0.0205505 }
UVî‘çÜ12534 : { 0.208718, 0.0192113 }
UVî‘çÜ12535 : { 0.20609, 0.0205505 }
UVî‘çÜ12536 : { 0.2066, 0.0212524 }
UVî‘çÜ12537 : { 0.208718, 0.0192113 }
UVî‘çÜ12538 : { 0.2066, 0.0212524 }
UVî‘çÜ12539 : { 0.208986, 0.0200364 }
UVî‘çÜ12540 : { 0.211632, 0.0187498 }
UVî‘çÜ12541 : { 0.208718, 0.0192113 }
UVî‘çÜ12542 : { 0.208986, 0.0200364 }
UVî‘çÜ12543 : { 0.211632, 0.0187498 }
UVî‘çÜ12544 : { 0.208986, 0.0200364 }
UVî‘çÜ12545 : { 0.211632, 0.0196174 }
UVî‘çÜ12546 : { 0.211632, 0.0187498 }
UVî‘çÜ12547 : { 0.214277, 0.0200364 }
UVî‘çÜ12548 : { 0.214545, 0.0192113 }
UVî‘çÜ12549 : { 0.214277, 0.0200364 }
UVî‘çÜ12550 : { 0.211632, 0.0187498 }
UVî‘çÜ12551 : { 0.211632, 0.0196174 }
UVî‘çÜ12552 : { 0.214545, 0.0192113 }
UVî‘çÜ12553 : { 0.216664, 0.0212524 }
UVî‘çÜ12554 : { 0.217174, 0.0205505 }
UVî‘çÜ12555 : { 0.216664, 0.0212524 }
UVî‘çÜ12556 : { 0.214545, 0.0192113 }
UVî‘çÜ12557 : { 0.214277, 0.0200364 }
UVî‘çÜ12558 : { 0.217174, 0.0205505 }
UVî‘çÜ12559 : { 0.218558, 0.0231463 }
UVî‘çÜ12560 : { 0.219259, 0.0226364 }
UVî‘çÜ12561 : { 0.218558, 0.0231463 }
UVî‘çÜ12562 : { 0.217174, 0.0205505 }
UVî‘çÜ12563 : { 0.216664, 0.0212524 }
UVî‘çÜ12564 : { 0.219259, 0.0226364 }
UVî‘çÜ12565 : { 0.218558, 0.0231463 }
UVî‘çÜ12566 : { 0.220599, 0.0252646 }
UVî‘çÜ12567 : { 0.218558, 0.0231463 }
UVî‘çÜ12568 : { 0.219774, 0.0255327 }
UVî‘çÜ12569 : { 0.220599, 0.0252646 }
UVî‘çÜ12570 : { 0.22106, 0.0281782 }
UVî‘çÜ12571 : { 0.220599, 0.0252646 }
UVî‘çÜ12572 : { 0.219774, 0.0255327 }
UVî‘çÜ12573 : { 0.219774, 0.0255327 }
UVî‘çÜ12574 : { 0.220192, 0.0281782 }
UVî‘çÜ12575 : { 0.22106, 0.0281782 }
UVî‘çÜ12576 : { 0.22106, 0.0281782 }
UVî‘çÜ12577 : { 0.219774, 0.0308236 }
UVî‘çÜ12578 : { 0.220599, 0.0310917 }
UVî‘çÜ12579 : { 0.219774, 0.0308236 }
UVî‘çÜ12580 : { 0.22106, 0.0281782 }
UVî‘çÜ12581 : { 0.220192, 0.0281782 }
UVî‘çÜ12582 : { 0.223186, 0.0322815 }
UVî‘çÜ12583 : { 0.221652, 0.0347133 }
UVî‘çÜ12584 : { 0.223186, 0.0350869 }
UVî‘çÜ12585 : { 0.221652, 0.0347133 }
UVî‘çÜ12586 : { 0.223186, 0.0322815 }
UVî‘çÜ12587 : { 0.221652, 0.0320849 }
UVî‘çÜ12588 : { 0.221652, 0.0367992 }
UVî‘çÜ12589 : { 0.223186, 0.0373133 }
UVî‘çÜ12590 : { 0.221652, 0.0347133 }
UVî‘çÜ12591 : { 0.221652, 0.0347133 }
UVî‘çÜ12592 : { 0.223186, 0.0373133 }
UVî‘çÜ12593 : { 0.223186, 0.0350869 }
UVî‘çÜ12594 : { 0.220734, 0.0375965 }
UVî‘çÜ12595 : { 0.2192, 0.0377929 }
UVî‘çÜ12596 : { 0.220734, 0.0402249 }
UVî‘çÜ12597 : { 0.220734, 0.0402249 }
UVî‘çÜ12598 : { 0.2192, 0.0377929 }
UVî‘çÜ12599 : { 0.2192, 0.0405983 }
UVî‘çÜ12600 : { 0.220734, 0.0375965 }
UVî‘çÜ12601 : { 0.220734, 0.034683 }
UVî‘çÜ12602 : { 0.2192, 0.034683 }
UVî‘çÜ12603 : { 0.220734, 0.0375965 }
UVî‘çÜ12604 : { 0.2192, 0.034683 }
UVî‘çÜ12605 : { 0.2192, 0.0377929 }
UVî‘çÜ12606 : { 0.220734, 0.0317695 }
UVî‘çÜ12607 : { 0.2192, 0.034683 }
UVî‘çÜ12608 : { 0.220734, 0.034683 }
UVî‘çÜ12609 : { 0.2192, 0.034683 }
UVî‘çÜ12610 : { 0.220734, 0.0317695 }
UVî‘çÜ12611 : { 0.2192, 0.0315731 }
UVî‘çÜ12612 : { 0.220734, 0.0291412 }
UVî‘çÜ12613 : { 0.2192, 0.0315731 }
UVî‘çÜ12614 : { 0.220734, 0.0317695 }
UVî‘çÜ12615 : { 0.2192, 0.0315731 }
UVî‘çÜ12616 : { 0.220734, 0.0291412 }
UVî‘çÜ12617 : { 0.2192, 0.0287676 }
UVî‘çÜ12618 : { 0.2192, 0.0265412 }
UVî‘çÜ12619 : { 0.220734, 0.0291412 }
UVî‘çÜ12620 : { 0.220734, 0.0270553 }
UVî‘çÜ12621 : { 0.220734, 0.0291412 }
UVî‘çÜ12622 : { 0.2192, 0.0265412 }
UVî‘çÜ12623 : { 0.2192, 0.0287676 }
UVî‘çÜ12624 : { 0.216725, 0.0280789 }
UVî‘çÜ12625 : { 0.215191, 0.0256469 }
UVî‘çÜ12626 : { 0.215191, 0.0282753 }
UVî‘çÜ12627 : { 0.215191, 0.0256469 }
UVî‘çÜ12628 : { 0.216725, 0.0280789 }
UVî‘çÜ12629 : { 0.216725, 0.0252734 }
UVî‘çÜ12630 : { 0.216725, 0.0311888 }
UVî‘çÜ12631 : { 0.215191, 0.0282753 }
UVî‘çÜ12632 : { 0.215191, 0.0311888 }
UVî‘çÜ12633 : { 0.215191, 0.0282753 }
UVî‘çÜ12634 : { 0.216725, 0.0311888 }
UVî‘çÜ12635 : { 0.216725, 0.0280789 }
UVî‘çÜ12636 : { 0.215191, 0.0341024 }
UVî‘çÜ12637 : { 0.216725, 0.0311888 }
UVî‘çÜ12638 : { 0.215191, 0.0311888 }
UVî‘çÜ12639 : { 0.216725, 0.0311888 }
UVî‘çÜ12640 : { 0.215191, 0.0341024 }
UVî‘çÜ12641 : { 0.216725, 0.0342987 }
UVî‘çÜ12642 : { 0.215191, 0.0367306 }
UVî‘çÜ12643 : { 0.216725, 0.0342987 }
UVî‘çÜ12644 : { 0.215191, 0.0341024 }
UVî‘çÜ12645 : { 0.216725, 0.0342987 }
UVî‘çÜ12646 : { 0.215191, 0.0367306 }
UVî‘çÜ12647 : { 0.216725, 0.0371042 }
UVî‘çÜ12648 : { 0.215191, 0.0388165 }
UVî‘çÜ12649 : { 0.216725, 0.0371042 }
UVî‘çÜ12650 : { 0.215191, 0.0367306 }
UVî‘çÜ12651 : { 0.216725, 0.0371042 }
UVî‘çÜ12652 : { 0.215191, 0.0388165 }
UVî‘çÜ12653 : { 0.216725, 0.0393305 }
UVî‘çÜ12654 : { 0.188388, 0.0371587 }
UVî‘çÜ12655 : { 0.185582, 0.0371587 }
UVî‘çÜ12656 : { 0.185956, 0.0386927 }
UVî‘çÜ12657 : { 0.188388, 0.0371587 }
UVî‘çÜ12658 : { 0.185956, 0.0386927 }
UVî‘çÜ12659 : { 0.188584, 0.0386927 }
UVî‘çÜ12660 : { 0.191498, 0.0371587 }
UVî‘çÜ12661 : { 0.188388, 0.0371587 }
UVî‘çÜ12662 : { 0.188584, 0.0386927 }
UVî‘çÜ12663 : { 0.191498, 0.0371587 }
UVî‘çÜ12664 : { 0.188584, 0.0386927 }
UVî‘çÜ12665 : { 0.191498, 0.0386927 }
UVî‘çÜ12666 : { 0.191498, 0.0371587 }
UVî‘çÜ12667 : { 0.194411, 0.0386927 }
UVî‘çÜ12668 : { 0.194607, 0.0371587 }
UVî‘çÜ12669 : { 0.194411, 0.0386927 }
UVî‘çÜ12670 : { 0.191498, 0.0371587 }
UVî‘çÜ12671 : { 0.191498, 0.0386927 }
UVî‘çÜ12672 : { 0.194607, 0.0371587 }
UVî‘çÜ12673 : { 0.197039, 0.0386927 }
UVî‘çÜ12674 : { 0.197413, 0.0371587 }
UVî‘çÜ12675 : { 0.197039, 0.0386927 }
UVî‘çÜ12676 : { 0.194607, 0.0371587 }
UVî‘çÜ12677 : { 0.194411, 0.0386927 }
UVî‘çÜ12678 : { 0.223186, 0.0210298 }
UVî‘çÜ12679 : { 0.221652, 0.0236296 }
UVî‘çÜ12680 : { 0.223186, 0.0232561 }
UVî‘çÜ12681 : { 0.221652, 0.0236296 }
UVî‘çÜ12682 : { 0.223186, 0.0210298 }
UVî‘çÜ12683 : { 0.221652, 0.0215437 }
UVî‘çÜ12684 : { 0.223186, 0.0232561 }
UVî‘çÜ12685 : { 0.221652, 0.0236296 }
UVî‘çÜ12686 : { 0.223186, 0.0260617 }
UVî‘çÜ12687 : { 0.221652, 0.0236296 }
UVî‘çÜ12688 : { 0.221652, 0.0262579 }
UVî‘çÜ12689 : { 0.223186, 0.0260617 }
UVî‘çÜ12690 : { 0.223186, 0.0291714 }
UVî‘çÜ12691 : { 0.223186, 0.0260617 }
UVî‘çÜ12692 : { 0.221652, 0.0262579 }
UVî‘çÜ12693 : { 0.221652, 0.0262579 }
UVî‘çÜ12694 : { 0.221652, 0.0291714 }
UVî‘çÜ12695 : { 0.223186, 0.0291714 }
UVî‘çÜ12696 : { 0.223186, 0.0291714 }
UVî‘çÜ12697 : { 0.221652, 0.0320849 }
UVî‘çÜ12698 : { 0.223186, 0.0322815 }
UVî‘çÜ12699 : { 0.221652, 0.0320849 }
UVî‘çÜ12700 : { 0.223186, 0.0291714 }
UVî‘çÜ12701 : { 0.221652, 0.0291714 }
UVî‘çÜ12702 : { 0.2248, 0.0324011 }
UVî‘çÜ12703 : { 0.223186, 0.0350869 }
UVî‘çÜ12704 : { 0.2248, 0.0353146 }
UVî‘çÜ12705 : { 0.223186, 0.0350869 }
UVî‘çÜ12706 : { 0.2248, 0.0324011 }
UVî‘çÜ12707 : { 0.223186, 0.0322815 }
UVî‘çÜ12708 : { 0.223186, 0.0373133 }
UVî‘çÜ12709 : { 0.2248, 0.0376269 }
UVî‘çÜ12710 : { 0.223186, 0.0350869 }
UVî‘çÜ12711 : { 0.223186, 0.0350869 }
UVî‘çÜ12712 : { 0.2248, 0.0376269 }
UVî‘çÜ12713 : { 0.2248, 0.0353146 }
UVî‘çÜ12714 : { 0.2192, 0.0377929 }
UVî‘çÜ12715 : { 0.217586, 0.0379127 }
UVî‘çÜ12716 : { 0.2192, 0.0405983 }
UVî‘çÜ12717 : { 0.2192, 0.0405983 }
UVî‘çÜ12718 : { 0.217586, 0.0379127 }
UVî‘çÜ12719 : { 0.217586, 0.0408262 }
UVî‘çÜ12720 : { 0.2192, 0.0377929 }
UVî‘çÜ12721 : { 0.2192, 0.034683 }
UVî‘çÜ12722 : { 0.217586, 0.034683 }
UVî‘çÜ12723 : { 0.2192, 0.0377929 }
UVî‘çÜ12724 : { 0.217586, 0.034683 }
UVî‘çÜ12725 : { 0.217586, 0.0379127 }
UVî‘çÜ12726 : { 0.2192, 0.0315731 }
UVî‘çÜ12727 : { 0.217586, 0.034683 }
UVî‘çÜ12728 : { 0.2192, 0.034683 }
UVî‘çÜ12729 : { 0.217586, 0.034683 }
UVî‘çÜ12730 : { 0.2192, 0.0315731 }
UVî‘çÜ12731 : { 0.217586, 0.0314533 }
UVî‘çÜ12732 : { 0.2192, 0.0287676 }
UVî‘çÜ12733 : { 0.217586, 0.0314533 }
UVî‘çÜ12734 : { 0.2192, 0.0315731 }
UVî‘çÜ12735 : { 0.217586, 0.0314533 }
UVî‘çÜ12736 : { 0.2192, 0.0287676 }
UVî‘çÜ12737 : { 0.217586, 0.0285398 }
UVî‘çÜ12738 : { 0.217586, 0.0262277 }
UVî‘çÜ12739 : { 0.2192, 0.0287676 }
UVî‘çÜ12740 : { 0.2192, 0.0265412 }
UVî‘çÜ12741 : { 0.2192, 0.0287676 }
UVî‘çÜ12742 : { 0.217586, 0.0262277 }
UVî‘çÜ12743 : { 0.217586, 0.0285398 }
UVî‘çÜ12744 : { 0.218339, 0.0279592 }
UVî‘çÜ12745 : { 0.216725, 0.0252734 }
UVî‘çÜ12746 : { 0.216725, 0.0280789 }
UVî‘çÜ12747 : { 0.216725, 0.0252734 }
UVî‘çÜ12748 : { 0.218339, 0.0279592 }
UVî‘çÜ12749 : { 0.218339, 0.0250456 }
UVî‘çÜ12750 : { 0.218339, 0.0311888 }
UVî‘çÜ12751 : { 0.216725, 0.0280789 }
UVî‘çÜ12752 : { 0.216725, 0.0311888 }
UVî‘çÜ12753 : { 0.216725, 0.0280789 }
UVî‘çÜ12754 : { 0.218339, 0.0311888 }
UVî‘çÜ12755 : { 0.218339, 0.0279592 }
UVî‘çÜ12756 : { 0.216725, 0.0342987 }
UVî‘çÜ12757 : { 0.218339, 0.0311888 }
UVî‘çÜ12758 : { 0.216725, 0.0311888 }
UVî‘çÜ12759 : { 0.218339, 0.0311888 }
UVî‘çÜ12760 : { 0.216725, 0.0342987 }
UVî‘çÜ12761 : { 0.218339, 0.0344185 }
UVî‘çÜ12762 : { 0.216725, 0.0371042 }
UVî‘çÜ12763 : { 0.218339, 0.0344185 }
UVî‘çÜ12764 : { 0.216725, 0.0342987 }
UVî‘çÜ12765 : { 0.218339, 0.0344185 }
UVî‘çÜ12766 : { 0.216725, 0.0371042 }
UVî‘çÜ12767 : { 0.218339, 0.0373321 }
UVî‘çÜ12768 : { 0.216725, 0.0393305 }
UVî‘çÜ12769 : { 0.218339, 0.0373321 }
UVî‘çÜ12770 : { 0.216725, 0.0371042 }
UVî‘çÜ12771 : { 0.218339, 0.0373321 }
UVî‘çÜ12772 : { 0.216725, 0.0393305 }
UVî‘çÜ12773 : { 0.218339, 0.0396441 }
UVî‘çÜ12774 : { 0.188268, 0.035544 }
UVî‘çÜ12775 : { 0.185354, 0.035544 }
UVî‘çÜ12776 : { 0.185582, 0.0371587 }
UVî‘çÜ12777 : { 0.188268, 0.035544 }
UVî‘çÜ12778 : { 0.185582, 0.0371587 }
UVî‘çÜ12779 : { 0.188388, 0.0371587 }
UVî‘çÜ12780 : { 0.191498, 0.035544 }
UVî‘çÜ12781 : { 0.188268, 0.035544 }
UVî‘çÜ12782 : { 0.188388, 0.0371587 }
UVî‘çÜ12783 : { 0.191498, 0.035544 }
UVî‘çÜ12784 : { 0.188388, 0.0371587 }
UVî‘çÜ12785 : { 0.191498, 0.0371587 }
UVî‘çÜ12786 : { 0.191498, 0.035544 }
UVî‘çÜ12787 : { 0.194607, 0.0371587 }
UVî‘çÜ12788 : { 0.194727, 0.035544 }
UVî‘çÜ12789 : { 0.194607, 0.0371587 }
UVî‘çÜ12790 : { 0.191498, 0.035544 }
UVî‘çÜ12791 : { 0.191498, 0.0371587 }
UVî‘çÜ12792 : { 0.194727, 0.035544 }
UVî‘çÜ12793 : { 0.197413, 0.0371587 }
UVî‘çÜ12794 : { 0.197641, 0.035544 }
UVî‘çÜ12795 : { 0.197413, 0.0371587 }
UVî‘çÜ12796 : { 0.194727, 0.035544 }
UVî‘çÜ12797 : { 0.194607, 0.0371587 }
UVî‘çÜ12798 : { 0.2248, 0.0207161 }
UVî‘çÜ12799 : { 0.223186, 0.0232561 }
UVî‘çÜ12800 : { 0.2248, 0.0230282 }
UVî‘çÜ12801 : { 0.223186, 0.0232561 }
UVî‘çÜ12802 : { 0.2248, 0.0207161 }
UVî‘çÜ12803 : { 0.223186, 0.0210298 }
UVî‘çÜ12804 : { 0.2248, 0.0230282 }
UVî‘çÜ12805 : { 0.223186, 0.0232561 }
UVî‘çÜ12806 : { 0.2248, 0.0259417 }
UVî‘çÜ12807 : { 0.223186, 0.0232561 }
UVî‘çÜ12808 : { 0.223186, 0.0260617 }
UVî‘çÜ12809 : { 0.2248, 0.0259417 }
UVî‘çÜ12810 : { 0.2248, 0.0291714 }
UVî‘çÜ12811 : { 0.2248, 0.0259417 }
UVî‘çÜ12812 : { 0.223186, 0.0260617 }
UVî‘çÜ12813 : { 0.223186, 0.0260617 }
UVî‘çÜ12814 : { 0.223186, 0.0291714 }
UVî‘çÜ12815 : { 0.2248, 0.0291714 }
UVî‘çÜ12816 : { 0.2248, 0.0291714 }
UVî‘çÜ12817 : { 0.223186, 0.0322815 }
UVî‘çÜ12818 : { 0.2248, 0.0324011 }
UVî‘çÜ12819 : { 0.223186, 0.0322815 }
UVî‘çÜ12820 : { 0.2248, 0.0291714 }
UVî‘çÜ12821 : { 0.223186, 0.0291714 }
UVî‘çÜ12822 : { 0.226456, 0.0324414 }
UVî‘çÜ12823 : { 0.2248, 0.0353146 }
UVî‘çÜ12824 : { 0.226456, 0.0353912 }
UVî‘çÜ12825 : { 0.2248, 0.0353146 }
UVî‘çÜ12826 : { 0.226456, 0.0324414 }
UVî‘çÜ12827 : { 0.2248, 0.0324011 }
UVî‘çÜ12828 : { 0.2248, 0.0376269 }
UVî‘çÜ12829 : { 0.226456, 0.0377323 }
UVî‘çÜ12830 : { 0.2248, 0.0353146 }
UVî‘çÜ12831 : { 0.2248, 0.0353146 }
UVî‘çÜ12832 : { 0.226456, 0.0377323 }
UVî‘çÜ12833 : { 0.226456, 0.0353912 }
UVî‘çÜ12834 : { 0.217586, 0.0408262 }
UVî‘çÜ12835 : { 0.217586, 0.0379127 }
UVî‘çÜ12836 : { 0.21593, 0.037953 }
UVî‘çÜ12837 : { 0.217586, 0.0408262 }
UVî‘çÜ12838 : { 0.21593, 0.037953 }
UVî‘çÜ12839 : { 0.21593, 0.0409028 }
UVî‘çÜ12840 : { 0.217586, 0.0379127 }
UVî‘çÜ12841 : { 0.217586, 0.034683 }
UVî‘çÜ12842 : { 0.21593, 0.034683 }
UVî‘çÜ12843 : { 0.217586, 0.0379127 }
UVî‘çÜ12844 : { 0.21593, 0.034683 }
UVî‘çÜ12845 : { 0.21593, 0.037953 }
UVî‘çÜ12846 : { 0.217586, 0.0314533 }
UVî‘çÜ12847 : { 0.21593, 0.034683 }
UVî‘çÜ12848 : { 0.217586, 0.034683 }
UVî‘çÜ12849 : { 0.21593, 0.034683 }
UVî‘çÜ12850 : { 0.217586, 0.0314533 }
UVî‘çÜ12851 : { 0.21593, 0.0314131 }
UVî‘çÜ12852 : { 0.217586, 0.0285398 }
UVî‘çÜ12853 : { 0.21593, 0.0314131 }
UVî‘çÜ12854 : { 0.217586, 0.0314533 }
UVî‘çÜ12855 : { 0.21593, 0.0314131 }
UVî‘çÜ12856 : { 0.217586, 0.0285398 }
UVî‘çÜ12857 : { 0.21593, 0.0284632 }
UVî‘çÜ12858 : { 0.21593, 0.0261222 }
UVî‘çÜ12859 : { 0.217586, 0.0285398 }
UVî‘çÜ12860 : { 0.217586, 0.0262277 }
UVî‘çÜ12861 : { 0.217586, 0.0285398 }
UVî‘çÜ12862 : { 0.21593, 0.0261222 }
UVî‘çÜ12863 : { 0.21593, 0.0284632 }
UVî‘çÜ12864 : { 0.219995, 0.0279189 }
UVî‘çÜ12865 : { 0.218339, 0.0250456 }
UVî‘çÜ12866 : { 0.218339, 0.0279592 }
UVî‘çÜ12867 : { 0.218339, 0.0250456 }
UVî‘çÜ12868 : { 0.219995, 0.0279189 }
UVî‘çÜ12869 : { 0.219995, 0.024969 }
UVî‘çÜ12870 : { 0.219995, 0.0311888 }
UVî‘çÜ12871 : { 0.218339, 0.0279592 }
UVî‘çÜ12872 : { 0.218339, 0.0311888 }
UVî‘çÜ12873 : { 0.218339, 0.0279592 }
UVî‘çÜ12874 : { 0.219995, 0.0311888 }
UVî‘çÜ12875 : { 0.219995, 0.0279189 }
UVî‘çÜ12876 : { 0.218339, 0.0344185 }
UVî‘çÜ12877 : { 0.219995, 0.0311888 }
UVî‘çÜ12878 : { 0.218339, 0.0311888 }
UVî‘çÜ12879 : { 0.219995, 0.0311888 }
UVî‘çÜ12880 : { 0.218339, 0.0344185 }
UVî‘çÜ12881 : { 0.219995, 0.0344586 }
UVî‘çÜ12882 : { 0.218339, 0.0373321 }
UVî‘çÜ12883 : { 0.219995, 0.0344586 }
UVî‘çÜ12884 : { 0.218339, 0.0344185 }
UVî‘çÜ12885 : { 0.219995, 0.0344586 }
UVî‘çÜ12886 : { 0.218339, 0.0373321 }
UVî‘çÜ12887 : { 0.219995, 0.0374085 }
UVî‘çÜ12888 : { 0.219995, 0.0397496 }
UVî‘çÜ12889 : { 0.219995, 0.0374085 }
UVî‘çÜ12890 : { 0.218339, 0.0373321 }
UVî‘çÜ12891 : { 0.219995, 0.0397496 }
UVî‘çÜ12892 : { 0.218339, 0.0373321 }
UVî‘çÜ12893 : { 0.218339, 0.0396441 }
UVî‘çÜ12894 : { 0.188228, 0.0338887 }
UVî‘çÜ12895 : { 0.185278, 0.0338887 }
UVî‘çÜ12896 : { 0.185354, 0.035544 }
UVî‘çÜ12897 : { 0.188228, 0.0338887 }
UVî‘çÜ12898 : { 0.185354, 0.035544 }
UVî‘çÜ12899 : { 0.188268, 0.035544 }
UVî‘çÜ12900 : { 0.191498, 0.0338887 }
UVî‘çÜ12901 : { 0.188228, 0.0338887 }
UVî‘çÜ12902 : { 0.188268, 0.035544 }
UVî‘çÜ12903 : { 0.191498, 0.0338887 }
UVî‘çÜ12904 : { 0.188268, 0.035544 }
UVî‘çÜ12905 : { 0.191498, 0.035544 }
UVî‘çÜ12906 : { 0.191498, 0.0338887 }
UVî‘çÜ12907 : { 0.194727, 0.035544 }
UVî‘çÜ12908 : { 0.194768, 0.0338887 }
UVî‘çÜ12909 : { 0.194727, 0.035544 }
UVî‘çÜ12910 : { 0.191498, 0.0338887 }
UVî‘çÜ12911 : { 0.191498, 0.035544 }
UVî‘çÜ12912 : { 0.194768, 0.0338887 }
UVî‘çÜ12913 : { 0.197641, 0.035544 }
UVî‘çÜ12914 : { 0.197717, 0.0338887 }
UVî‘çÜ12915 : { 0.197641, 0.035544 }
UVî‘çÜ12916 : { 0.194768, 0.0338887 }
UVî‘çÜ12917 : { 0.194727, 0.035544 }
UVî‘çÜ12918 : { 0.226456, 0.0206107 }
UVî‘çÜ12919 : { 0.2248, 0.0230282 }
UVî‘çÜ12920 : { 0.226456, 0.0229517 }
UVî‘çÜ12921 : { 0.2248, 0.0230282 }
UVî‘çÜ12922 : { 0.226456, 0.0206107 }
UVî‘çÜ12923 : { 0.2248, 0.0207161 }
UVî‘çÜ12924 : { 0.226456, 0.0259016 }
UVî‘çÜ12925 : { 0.226456, 0.0229517 }
UVî‘çÜ12926 : { 0.2248, 0.0230282 }
UVî‘çÜ12927 : { 0.2248, 0.0230282 }
UVî‘çÜ12928 : { 0.2248, 0.0259417 }
UVî‘çÜ12929 : { 0.226456, 0.0259016 }
UVî‘çÜ12930 : { 0.226456, 0.0291714 }
UVî‘çÜ12931 : { 0.226456, 0.0259016 }
UVî‘çÜ12932 : { 0.2248, 0.0259417 }
UVî‘çÜ12933 : { 0.2248, 0.0259417 }
UVî‘çÜ12934 : { 0.2248, 0.0291714 }
UVî‘çÜ12935 : { 0.226456, 0.0291714 }
UVî‘çÜ12936 : { 0.226456, 0.0291714 }
UVî‘çÜ12937 : { 0.2248, 0.0324011 }
UVî‘çÜ12938 : { 0.226456, 0.0324414 }
UVî‘çÜ12939 : { 0.2248, 0.0324011 }
UVî‘çÜ12940 : { 0.226456, 0.0291714 }
UVî‘çÜ12941 : { 0.2248, 0.0291714 }
UVî‘çÜ12942 : { 0.228111, 0.0324011 }
UVî‘çÜ12943 : { 0.226456, 0.0324414 }
UVî‘çÜ12944 : { 0.228111, 0.0353146 }
UVî‘çÜ12945 : { 0.226456, 0.0324414 }
UVî‘çÜ12946 : { 0.226456, 0.0353912 }
UVî‘çÜ12947 : { 0.228111, 0.0353146 }
UVî‘çÜ12948 : { 0.226456, 0.0377323 }
UVî‘çÜ12949 : { 0.228111, 0.0353146 }
UVî‘çÜ12950 : { 0.226456, 0.0353912 }
UVî‘çÜ12951 : { 0.228111, 0.0353146 }
UVî‘çÜ12952 : { 0.226456, 0.0377323 }
UVî‘çÜ12953 : { 0.228111, 0.0376269 }
UVî‘çÜ12954 : { 0.21593, 0.037953 }
UVî‘çÜ12955 : { 0.214275, 0.0408262 }
UVî‘çÜ12956 : { 0.21593, 0.0409028 }
UVî‘çÜ12957 : { 0.214275, 0.0408262 }
UVî‘çÜ12958 : { 0.21593, 0.037953 }
UVî‘çÜ12959 : { 0.214275, 0.0379127 }
UVî‘çÜ12960 : { 0.21593, 0.034683 }
UVî‘çÜ12961 : { 0.214275, 0.0379127 }
UVî‘çÜ12962 : { 0.21593, 0.037953 }
UVî‘çÜ12963 : { 0.214275, 0.0379127 }
UVî‘çÜ12964 : { 0.21593, 0.034683 }
UVî‘çÜ12965 : { 0.214275, 0.034683 }
UVî‘çÜ12966 : { 0.21593, 0.034683 }
UVî‘çÜ12967 : { 0.21593, 0.0314131 }
UVî‘çÜ12968 : { 0.214275, 0.0314533 }
UVî‘çÜ12969 : { 0.21593, 0.034683 }
UVî‘çÜ12970 : { 0.214275, 0.0314533 }
UVî‘çÜ12971 : { 0.214275, 0.034683 }
UVî‘çÜ12972 : { 0.21593, 0.0284632 }
UVî‘çÜ12973 : { 0.214275, 0.0285398 }
UVî‘çÜ12974 : { 0.21593, 0.0314131 }
UVî‘çÜ12975 : { 0.21593, 0.0314131 }
UVî‘çÜ12976 : { 0.214275, 0.0285398 }
UVî‘çÜ12977 : { 0.214275, 0.0314533 }
UVî‘çÜ12978 : { 0.21593, 0.0261222 }
UVî‘çÜ12979 : { 0.214275, 0.0285398 }
UVî‘çÜ12980 : { 0.21593, 0.0284632 }
